OTU ID,A_1,E_1,A_3,C_1,B_1,E_3,F_3,E_2,C_3,C_2,D_3,B_3,B_2,D_1,D_2,F_2,A_2,F_1
OTU9648,8,8,4,3,9,2,2,8,17,5,6,4,15,1,18,16,7,5
OTU7995,3,11,37,4,35,3,15,10,8,12,11,12,38,18,20,21,12,24
OTU15083,0,5,6,4,8,2,6,1,5,6,1,2,0,0,1,1,0,9
OTU4048,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU7328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU9748,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU3672,0,1,5,0,3,1,1,1,0,0,0,6,5,4,3,1,6,2
OTU12412,5,1,1,0,1,0,1,7,1,1,4,1,0,9,1,0,8,3
OTU5266,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU10398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU12276,0,0,4,0,0,1,2,3,1,2,2,6,0,5,4,6,0,6
OTU3034,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU11431,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
OTU9394,299,119,123,242,158,68,193,133,111,132,118,128,168,92,101,146,149,150
OTU9713,10,6,1,3,3,5,3,5,5,3,0,2,2,0,7,0,5,3
OTU3581,0,2,0,0,4,0,0,0,1,0,0,5,0,0,0,0,0,0
OTU11573,4,36,12,1,15,42,5,27,9,11,128,20,17,20,12,17,26,32
OTU1500,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,2,0
OTU1501,0,0,0,4,1,0,0,0,1,0,0,2,0,0,0,0,4,0
OTU13177,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU11134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14753,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
OTU5218,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU9305,0,1,1,1,3,0,0,0,5,0,0,0,6,2,0,0,1,0
OTU5356,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU6375,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU8691,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU5210,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU6792,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
OTU5165,0,0,0,1,1,2,3,0,0,2,0,0,0,0,0,0,0,0
OTU13915,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU7784,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU8925,5,18,5,4,5,2,5,8,3,8,7,11,7,1,7,3,10,5
OTU8113,1,3,2,15,0,1,2,4,5,14,0,0,0,0,0,2,3,5
OTU12965,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,1,2
OTU4708,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU141,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU12103,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU8687,3,2,4,9,5,6,3,1,0,2,7,7,1,8,3,0,1,7
OTU5916,0,0,1,0,2,0,2,0,1,3,0,0,0,0,0,0,0,0
OTU14972,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
OTU8838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10293,0,16,11,3,16,2,2,20,12,8,32,14,13,18,17,13,14,22
OTU15125,0,1,0,1,1,2,5,1,1,1,0,0,0,4,1,4,2,5
OTU2228,0,1,6,4,0,0,0,2,2,1,0,2,1,0,2,2,0,0
OTU9299,2,2,1,9,1,0,0,0,2,1,0,0,3,0,0,0,1,0
OTU3568,0,0,4,0,0,1,0,0,0,1,2,1,2,1,1,0,0,0
OTU3969,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU6732,7,0,0,0,1,0,0,0,1,1,0,0,2,2,2,0,0,2
OTU1356,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU5400,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU11575,4,2,0,2,5,3,0,1,0,2,3,3,0,1,5,9,5,7
OTU9942,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU5199,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU5287,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
OTU5196,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU9370,1,5,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0
OTU5192,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU1832,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
OTU5949,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0
OTU3269,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
OTU4385,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU1955,0,0,3,0,0,0,0,0,0,0,0,1,0,2,2,1,2,0
OTU8490,0,3,0,3,0,0,0,0,0,0,4,1,1,0,0,0,0,0
OTU2401,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU8517,552,472,296,496,331,340,300,353,301,391,335,364,291,319,380,340,424,440
OTU9888,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU12773,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0
OTU15206,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0
OTU15234,0,1,4,0,4,0,2,1,0,3,0,2,0,2,1,4,1,0
OTU531,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU6096,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU10640,0,1,0,0,1,1,0,3,0,0,8,0,0,2,0,0,0,1
OTU13149,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU10879,0,2,5,0,4,2,0,2,0,1,0,0,0,2,0,0,0,1
OTU5104,4,0,1,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0
OTU7630,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0
OTU5451,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU6448,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0
OTU5377,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
OTU8550,0,3,1,0,2,0,1,0,0,0,1,0,1,0,1,1,0,0
OTU7466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
OTU10626,3,2,7,3,1,2,7,3,1,1,5,13,2,7,6,1,1,4
OTU5372,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU7639,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU5972,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU8221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU11614,3,3,2,2,1,2,4,1,2,1,0,0,1,1,3,0,1,2
OTU10516,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7965,4,2,1,2,0,2,1,0,0,2,3,0,0,0,0,0,3,0
OTU14434,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
OTU3417,0,0,0,4,0,0,0,0,0,1,0,3,2,0,0,0,0,0
OTU318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU3002,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU10299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10677,4,17,9,4,14,15,11,8,15,19,49,12,8,8,13,2,47,19
OTU6670,3,1,1,2,1,0,2,0,3,2,0,0,1,3,0,0,0,3
OTU8820,0,0,0,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0
OTU12912,0,0,2,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0
OTU4399,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8719,3,1,3,4,5,3,1,5,2,1,0,0,3,1,0,2,1,1
OTU2138,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11522,0,1,1,0,2,4,0,1,4,2,0,2,0,5,0,2,0,0
OTU11271,0,1,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0
OTU12660,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
OTU10511,0,2,1,0,0,2,0,0,3,0,0,2,0,0,2,0,0,0
OTU10097,0,1,1,1,2,0,0,0,4,0,2,0,0,0,1,1,6,3
OTU16078,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU8255,0,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
OTU15711,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
OTU286,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU4600,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5205,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU3056,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU3880,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU7818,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU3330,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU12554,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU7469,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
OTU1610,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,1
OTU12451,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU8311,1,57,0,77,0,3,3,0,11,39,0,0,0,0,0,3,1,2
OTU6064,2,0,0,1,2,1,0,0,2,1,0,0,0,1,0,0,0,0
OTU1528,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,1,1,0
OTU2798,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10854,9,1,4,4,6,11,3,4,8,5,5,5,8,3,1,7,8,4
OTU14472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU8642,0,4,0,2,1,0,1,1,1,0,0,0,0,0,0,1,0,6
OTU3947,4,4,1,2,1,3,0,0,2,1,3,6,2,7,8,0,3,2
OTU1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU5790,0,1,1,0,0,1,1,0,11,1,1,0,0,0,1,0,0,0
OTU8116,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU8552,1,5,3,3,5,4,2,1,1,2,2,1,1,0,1,8,0,3
OTU8672,7,2,3,9,6,10,9,4,7,7,1,10,1,4,0,0,10,1
OTU2941,1,1,1,3,3,1,5,1,1,0,0,3,3,0,1,1,2,0
OTU11933,0,0,0,2,0,2,0,1,0,1,0,0,2,2,0,0,0,0
OTU8995,2,0,5,0,4,5,8,1,6,5,6,2,3,1,2,2,0,6
OTU11156,134,273,157,207,177,170,156,192,244,158,140,185,246,181,131,145,212,180
OTU3195,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU2356,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2350,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14544,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0,1,5
OTU15371,0,0,0,1,2,2,2,0,0,3,0,1,2,0,0,1,0,0
OTU5429,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU3540,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU4324,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU689,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5869,0,0,0,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0
OTU12674,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0
OTU9415,0,4,1,3,0,1,0,1,0,1,0,6,11,0,2,0,9,3
OTU6757,1,0,1,2,0,0,0,2,1,1,0,0,1,2,3,0,0,0
OTU4903,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU6019,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU4327,1,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU9000,33,91,335,29,146,57,211,132,87,78,185,187,161,237,323,288,70,133
OTU11977,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0
OTU11791,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU15462,2,4,2,3,3,3,2,2,1,0,5,1,5,0,2,3,3,1
OTU3052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3501,0,0,0,1,0,0,1,0,0,4,2,1,0,1,0,0,2,1
OTU429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10212,0,2,0,5,0,11,3,2,5,1,0,1,0,2,0,2,1,7
OTU12408,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0
OTU4966,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU1502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
OTU9542,1,3,2,5,1,0,0,0,3,0,2,2,0,1,0,1,0,4
OTU1011,1,1,2,1,2,7,0,5,7,4,1,1,7,0,2,1,3,3
OTU12806,0,0,2,2,3,2,1,3,1,0,5,4,5,0,0,0,2,0
OTU9158,1,8,8,3,6,3,4,1,2,4,1,3,4,1,6,1,0,2
OTU3864,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0
OTU11707,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
OTU13736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU12070,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
OTU353,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4684,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU10620,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11057,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU14916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU5956,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU8304,0,1,0,0,2,1,1,2,0,0,0,7,1,1,0,0,0,0
OTU8104,0,4,0,1,2,4,1,0,0,2,0,0,0,0,0,5,0,3
OTU896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU14728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
OTU10279,1,1,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,2
OTU4931,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU7861,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU8042,2,2,0,6,1,1,1,5,7,1,0,2,1,2,5,1,3,2
OTU1005,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0
OTU10967,2,0,6,1,3,3,6,5,10,10,6,9,10,5,1,1,9,1
OTU14349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU9557,3,6,30,0,6,4,7,13,7,5,13,9,3,8,13,15,6,6
OTU10152,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0
OTU16058,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU7213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
OTU15102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU6268,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU6269,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU10699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU15084,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1
OTU6680,1,2,1,0,5,0,0,0,2,2,4,1,4,6,0,0,2,0
OTU7622,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0
OTU9537,4,4,2,2,0,2,0,1,0,0,0,1,1,0,0,2,0,1
OTU7518,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
OTU6151,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU6477,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU6191,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0
OTU6629,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU8996,0,1,1,0,0,0,1,1,0,1,0,4,0,0,2,4,0,1
OTU9928,8,2,4,1,0,2,8,1,2,5,0,4,1,0,2,6,2,1
OTU5593,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU4912,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1
OTU15854,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
OTU3102,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
OTU11520,1,2,2,1,7,3,3,2,2,0,0,2,3,4,1,0,3,3
OTU5072,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU5399,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
OTU11354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14486,1,0,4,0,0,1,0,1,0,0,0,2,0,1,0,0,1,2
OTU748,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0
OTU11372,8,8,0,11,7,28,4,5,1,5,5,5,15,7,3,6,13,8
OTU8095,8,17,7,7,14,10,6,15,11,18,2,22,11,24,7,11,6,14
OTU6913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU9097,16,11,7,13,25,18,15,18,3,9,4,16,14,10,2,2,6,12
OTU15312,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0
OTU6823,2,0,1,2,0,0,1,0,1,0,0,0,1,2,1,0,0,0
OTU12948,0,1,6,22,1,7,6,7,13,10,4,0,0,1,0,0,3,1
OTU4985,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU13579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU2375,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU11870,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,0,0
OTU5803,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU15912,14,5,2,11,6,7,2,2,2,6,5,0,6,5,5,3,4,7
OTU1331,0,2,0,0,0,0,0,0,0,4,0,0,2,0,0,0,5,1
OTU10123,4,4,1,1,2,2,1,0,3,8,1,1,5,3,3,7,1,6
OTU8335,1,2,5,2,10,9,9,4,3,15,12,6,2,2,13,2,3,8
OTU3656,11,0,1,2,2,6,5,1,12,4,8,7,8,3,2,0,31,6
OTU3631,2,2,1,1,4,4,1,0,0,1,3,7,4,3,4,0,2,7
OTU8868,63,47,17,35,38,26,28,29,76,33,37,33,40,38,31,25,54,52
OTU12037,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1
OTU3703,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
OTU9780,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4952,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
OTU16075,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU347,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU14404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU9448,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
OTU6561,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU1489,2,0,0,1,0,6,0,0,3,0,0,0,1,0,0,0,4,0
OTU5906,1,4,14,1,11,3,18,1,14,9,4,10,3,14,4,22,8,3
OTU12506,5,0,1,0,1,1,0,1,3,0,0,1,3,0,2,0,0,2
OTU15404,0,0,0,0,2,0,1,0,0,0,0,2,0,7,1,2,2,4
OTU14859,0,0,0,1,3,1,0,3,4,4,0,4,2,0,1,4,4,5
OTU5649,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU268,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2179,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU14696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
OTU6996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU1964,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0
OTU6290,0,0,0,0,1,0,5,0,0,0,3,0,1,5,5,0,0,0
OTU6511,1,0,0,2,0,0,0,0,2,6,0,0,1,1,0,0,0,0
OTU1862,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU262,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU7722,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU266,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU3913,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
OTU12421,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU11725,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU5220,0,1,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
OTU2253,0,1,0,1,3,1,0,0,0,2,2,1,1,0,0,0,0,0
OTU9944,1,5,3,12,0,6,4,4,1,7,2,0,1,0,1,6,0,7
OTU7023,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,0,0,0
OTU7022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU9972,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU14056,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
OTU11512,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,2
OTU5143,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU6046,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU1320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1296,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
OTU917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
OTU540,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU16029,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU8230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9871,1,18,3,2,5,20,0,2,6,0,0,18,12,9,6,0,1,16
OTU6250,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU7157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU6308,2,3,1,0,0,0,1,0,1,1,1,1,0,5,0,0,0,0
OTU7585,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU12623,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
OTU4579,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU9341,7,14,1,2,3,17,1,5,5,3,2,8,31,12,2,0,6,48
OTU9278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU15637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU7270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU1603,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
OTU4636,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU1990,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU6150,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
OTU4877,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
OTU9222,4,29,28,19,25,9,44,55,23,16,28,35,21,36,34,57,10,32
OTU3312,2,0,2,2,1,2,0,0,2,0,4,2,1,0,1,0,2,0
OTU7431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU1360,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
OTU8970,0,13,0,0,0,6,0,0,0,2,1,0,1,1,1,0,1,3
OTU15104,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,1,0,0
OTU11863,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
OTU15503,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0
OTU12769,0,2,3,0,3,1,1,4,1,2,8,4,2,0,3,0,0,0
OTU4906,0,0,1,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0
OTU2319,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU4532,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU5305,0,0,0,0,1,0,0,0,5,19,0,0,0,0,0,0,0,0
OTU15613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU11478,66,25,31,49,14,45,29,24,43,57,16,18,12,25,33,31,24,27
OTU14307,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2
OTU273,20,2,0,7,0,0,2,2,0,16,0,0,0,2,0,0,2,0
OTU498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU2551,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
